CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;34;6;21;18.75;50;45;20;64
00:00;54;7;4;18.875;80;63;115;229
01:00;48;6;4;19;72;69;122;233
02:00;46;6;3;18.75;80;69;144;264
03:00;43;5;3;17.75;77;74;107;205
04:00;39;4;3;13.25;86;70;84;166
05:00;38;5;3;8.75;84;66;74;150
06:00;39;6;3;5.5;83;71;92;179
07:00;45;6;2;3.125;65;55;131;244
09:00;58;11;3;3;73;72;207;373
10:00;67;10;1;2.625;84;76;116;243
11:00;44;7;4;2.75;53;38;25;82
12:00;24;4;29;6;33;13;7;35
13:00;21;3;50;11.875;30;9;7;31
14:00;18;3;57;18.625;24;8;5;26
15:00;27;5;60;25.75;18;7;6;35
16:00;46;9;51;31.875;30;12;11;62
17:00;52;14;28;35;47;27;14;73
18:00;55;14;14;36.625;52;44;25;93
19:00;35;9;9;37.25;65;45;4;41
20:00;31;8;11;35;57;53;3;35
21:00;23;6;10;30;57;55;2;25
22:00;22;5;15;24.75;50;49;2;25
23:00;25;5;11;18.625;57;52;4;30
00:00;23;4;7;13.125;64;57;4;29
