CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;31;1;10;32;20;10;44
01:00;22;1;14;27;19;5;29
02:00;27;1;15;17;5;5;33
03:00;22;1;16;11;6;4;27
04:00;14;1;22;20;14;2;18
05:00;14;1;22;19;11;3;18
06:00;20;1;16;20;12;8;31
07:00;25;2;12;19;16;13;44
08:00;26;3;14;20;15;16;49
09:00;28;4;15;20;13;15;50
10:00;27;;17;28;19;14;48
11:00;25;3;19;20;16;12;43
12:00;20;7;22;13;10;12;37
13:00;17;4;34;16;6;6;26
14:00;18;3;36;20;17;6;27
15:00;23;2;36;17;12;8;35
16:00;20;2;35;20;9;8;32
17:00;24;1;34;15;8;8;35
18:00;28;1;36;11;7;7;39
19:00;35;1;25;17;12;14;56
20:00;43;1;14;20;10;22;76
21:00;42;1;11;23;13;21;74
22:00;39;1;11;28;19;16;62
23:00;31;1;13;27;20;10;45
