CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;88;10;6;155;94;173;353
01:00;61;9;6;127;89;53;142
02:00;15;3;49;49;37;2;17
03:00;18;3;42;43;36;1;20
04:00;22;2;37;40;35;3;26
05:00;27;2;26;44;39;13;47
06:00;51;3;2;68;46;141;266
07:00;61;4;3;97;58;237;423
08:00;66;6;6;82;51;154;302
09:00;48;4;20;78;45;25;86
10:00;47;4;24;78;43;26;86
11:00;38;5;38;72;40;14;59
12:00;18;4;78;43;23;3;23
13:00;7;4;101;18;13;1;8
14:00;7;4;102;16;15;2;10
15:00;6;2;104;16;15;2;9
16:00;7;2;104;17;12;2;10
17:00;10;2;106;16;8;3;13
18:00;12;2;106;17;8;2;15
19:00;24;2;96;23;9;3;29
20:00;31;4;79;52;22;1;33
21:00;116;5;10;116;35;129;313
22:00;119;9;7;141;58;148;345
23:00;112;10;7;161;84;194;407
