CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;33;8;3;198;169;128;227
01:00;18;7;20;52;39;3;23
02:00;16;5;20;55;42;3;20
03:00;20;4;15;53;45;4;26
04:00;22;5;13;59;48;7;33
05:00;32;4;5;64;54;22;66
06:00;35;4;2;70;51;67;137
07:00;36;5;2;72;53;134;240
08:00;38;5;2;70;60;129;234
09:00;41;6;2;91;67;176;310
10:00;40;7;2;95;72;117;217
11:00;38;9;3;74;61;60;130
12:00;31;13;12;56;44;16;53
13:00;29;12;17;33;24;14;49
14:00;36;16;13;35;26;20;66
15:00;48;16;7;31;28;31;93
16:00;55;16;4;56;49;51;133
17:00;54;11;2;92;70;83;179
18:00;70;8;2;132;103;302;519
19:00;64;7;3;194;167;282;495
20:00;62;;3;210;177;329;563
21:00;47;6;2;185;158;179;319
22:00;36;5;2;171;137;106;198
23:00;41;8;3;190;163;165;293
