CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;7;2;1;26;15;74;120
01:00;7;1;1;24;17;47;79
02:00;7;1;22;14;10;0;7
03:00;7;1;20;10;9;0;7
04:00;7;1;19;13;8;0;7
05:00;9;2;17;14;8;1;11
06:00;15;2;8;7;;9;28
07:00;18;1;5;11;8;14;39
08:00;19;1;8;12;6;11;36
09:00;21;1;9;10;6;12;39
10:00;21;1;12;9;8;10;37
11:00;23;2;19;11;7;7;33
12:00;13;1;39;14;7;3;18
13:00;11;1;45;14;9;3;15
14:00;11;1;52;15;12;3;16
15:00;16;1;47;13;12;3;21
16:00;14;1;51;16;8;3;18
17:00;16;1;51;20;5;4;22
18:00;16;1;47;20;11;4;21
19:00;19;2;44;17;13;1;20
20:00;40;3;7;19;14;25;79
21:00;31;2;1;28;14;52;109
22:00;15;3;1;34;17;120;197
23:00;13;2;1;31;16;82;138
