CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;55;42;21;108;97;8;66
01:00;40;38;28;132;;2;42
02:00;30;27;37;111;;1;31
03:00;31;24;36;114;;2;33
04:00;30;24;37;114;;2;32
05:00;30;22;38;102;;2;33
06:00;40;22;29;98;;9;52
07:00;50;22;21;100;;17;75
08:00;50;29;21;104;;22;83
09:00;41;38;29;112;;18;69
10:00;37;36;33;118;112;15;59
11:00;39;26;35;111;100;14;60
12:00;36;27;45;98;84;13;55
13:00;33;25;51;90;76;11;50
14:00;32;20;55;80;72;9;46
15:00;33;19;57;67;57;10;48
16:00;41;18;47;73;63;11;58
17:00;51;21;35;71;65;15;74
18:00;47;20;40;78;65;11;64
19:00;60;20;26;95;81;20;89
20:00;62;27;25;95;83;15;85
21:00;68;36;19;123;102;19;96
22:00;74;42;13;136;117;20;104
23:00;65;43;17;128;110;12;82
