CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;51;12;11;181;127;110;218
01:00;70;21;12;86;39;56;155
02:00;64;20;11;107;55;60;155
03:00;59;17;9;107;73;68;162
04:00;57;18;8;108;70;55;140
05:00;55;15;8;101;68;72;164
06:00;60;21;8;109;69;153;291
07:00;63;27;6;99;64;120;245
08:00;72;32;7;98;60;209;389
09:00;69;37;7;89;52;112;239
10:00;57;32;14;72;48;42;120
11:00;45;31;25;74;47;22;77
12:00;35;30;36;77;47;13;55
13:00;38;25;36;74;47;12;55
14:00;35;24;39;70;43;10;50
15:00;52;26;25;82;45;25;89
16:00;63;27;17;101;60;35;116
17:00;84;47;8;128;82;104;242
18:00;91;40;10;;;183;369
19:00;103;35;13;254;167;376;675
20:00;94;35;12;272;175;357;636
21:00;95;26;11;275;179;397;697
22:00;84;18;9;235;155;392;679
23:00;58;14;9;191;127;155;293
