CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21;1;38;7;6;3;26
01:00;15;1;43;10;7;0;15
02:00;8;4;53;7;3;0;8
03:00;4;3;56;4;3;0;4
04:00;5;3;55;4;4;0;5
05:00;8;3;49;5;4;1;9
06:00;13;3;46;4;3;3;18
07:00;26;3;29;4;3;8;38
08:00;33;3;33;7;3;12;51
09:00;41;3;32;6;3;17;65
10:00;34;3;31;5;3;13;54
11:00;31;3;29;14;4;11;47
12:00;33;3;22;13;5;16;57
13:00;25;3;35;10;4;8;39
14:00;27;3;36;;4;9;42
15:00;33;3;33;;3;12;52
16:00;32;3;36;5;3;11;49
17:00;44;3;31;5;6;19;72
18:00;44;3;28;7;7;18;72
19:00;44;3;24;10;3;18;72
20:00;43;;27;8;3;17;69
21:00;40;1;28;10;5;10;55
22:00;32;1;29;12;9;7;44
23:00;28;1;33;9;9;5;35
