CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;56;34;13;106;85;177;327
01:00;36;43;13;120;101;5;43
02:00;33;43;16;111;87;4;38
03:00;33;42;14;105;82;4;40
04:00;32;45;14;84;68;4;38
05:00;29;37;17;70;61;3;34
06:00;39;33;10;74;60;34;92
07:00;54;31;8;83;61;105;216
08:00;60;35;8;105;66;163;310
09:00;52;43;10;81;56;41;115
10:00;48;48;15;83;59;39;107
11:00;52;52;19;;76;47;124
12:00;55;54;19;;86;39;114
13:00;58;46;21;108;87;36;113
14:00;62;40;19;99;75;32;110
15:00;54;34;22;80;54;17;80
16:00;57;29;17;64;46;10;72
17:00;62;30;12;66;45;9;75
18:00;;;15;58;46;;
19:00;63;29;;91;72;74;176
20:00;67;;7;111;84;63;162
21:00;72;37;8;124;89;182;350
22:00;73;34;8;120;93;196;370
23:00;83;33;11;159;125;421;727
