CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;43;2;7;26;17;18;71
01:00;37;2;8;37;23;14;59
02:00;10;1;38;26;9;1;11
03:00;11;;32;28;15;1;12
04:00;23;1;15;28;14;8;35
05:00;30;1;7;23;16;12;48
06:00;13;1;21;26;11;2;15
07:00;17;1;15;24;11;4;23
08:00;18;2;17;35;18;8;29
09:00;15;2;22;44;20;7;25
10:00;10;2;33;28;17;4;16
11:00;6;2;46;21;14;2;9
12:00;6;2;61;24;11;1;8
13:00;6;3;81;20;9;1;8
14:00;5;4;91;21;9;1;6
15:00;18;3;83;25;8;4;24
16:00;37;2;56;14;8;9;50
17:00;32;5;58;16;8;8;45
18:00;32;2;58;16;5;8;43
19:00;33;2;47;18;5;7;43
20:00;42;2;26;27;14;10;58
21:00;45;2;14;35;24;20;75
22:00;34;2;20;36;23;7;45
23:00;33;2;17;26;20;6;43
