CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;29.0532;3.93239;13.1343;12.7556;66.1489;53.3612;8.69956;42.4027
00:00;26.994;3.92757;13.8448;13.2938;67.1937;51.7598;6.23881;36.5569
01:00;25.6273;4.45409;14.84;13.5975;68.1743;58.3108;3.73546;31.3599
02:00;23.8827;4.57628;12.8223;13.8944;74.5064;62.3751;2.40325;27.56
03:00;22.0351;4.59403;12.0687;13.4988;70.2887;65.0638;2.69525;26.1704
04:00;23.405;4.70877;9.62035;12.8572;65.2339;60.0484;3.42752;28.653
05:00;21.0531;5.09933;15.5278;13.0931;63.2179;43.9464;2.3551;24.6665
06:00;18.9849;4.15883;25.1038;14.6203;34.1209;26.5526;4.57926;26.0062
07:00;14.7333;3.12447;31.8951;16.9654;31.2771;19.9117;3.50511;20.1078
08:00;16.8774;2.49594;29.664;18.9428;26.064;18.2024;5.50793;25.3281
09:00;19.1847;2.38729;27.6479;20.5437;31.6506;18.9876;7.75288;31.0788
10:00;18.1841;2.38387;29.3116;22.6049;30.5826;21.6573;9.06638;32.09
11:00;15.4374;1.41772;34.989;25.4699;29.4067;20.0852;6.67768;25.681
12:00;15.6946;1.80537;36.6072;28.8433;32.4042;17.7906;7.8658;27.7571
13:00;14.3241;1.49251;45.4445;32.5829;25.9266;15.6653;5.56508;22.8577
14:00;14.652;1.29084;44.13;34.9612;26.3833;17.1036;4.29765;21.2534
15:00;19.6364;1.67157;42.7202;36.3143;25.3768;17.5106;5.68909;28.3597
16:00;21.5457;1.62;44.1876;38.1297;26.5698;15.2789;6.43071;31.4104
17:00;21.6169;1.88911;47.1469;40.5671;17.7572;11.4197;4.83109;29.0234
18:00;29.6531;2.10102;39.8911;41.8896;23.7356;11.663;6.40958;39.487
19:00;30.4459;2.96922;36.0846;42.0265;33.4651;17.7794;6.59074;40.5561
20:00;29.8885;3.04696;35.0477;41.8316;29.9039;22.2547;6.44422;39.7713
21:00;42.8384;5.07819;19.9683;38.647;38.7675;33.9215;12.9137;62.6465
22:00;49.2741;8.80624;10.4328;34.4349;69.1633;61.573;17.3364;75.8664
23:00;38.3859;7.95412;16.5042;31.1579;54.2774;45.6216;7.85958;50.4166
00:00;31.3567;7.89894;18.8439;27.9899;53.2451;40.2472;5.11478;39.1974
