CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;39;3;24;26;19;12;56
01:00;35;3;26;21;5;10;49
02:00;48;3;19;64;55;16;71
03:00;46;3;14;59;46;14;66
04:00;39;3;20;57;41;11;55
05:00;31;3;33;45;24;9;45
06:00;33;3;46;16;10;11;48
07:00;47;1;26;17;8;17;73
08:00;56;1;12;23;9;32;104
09:00;45;3;25;21;9;19;73
10:00;43;;27;23;9;17;68
11:00;41;7;30;20;9;16;65
12:00;29;6;42;14;9;11;45
13:00;29;6;44;13;9;11;45
14:00;32;6;42;17;9;12;48
15:00;34;8;43;23;10;12;52
16:00;36;9;44;17;10;12;53
17:00;44;6;46;23;11;15;68
18:00;62;6;34;23;15;19;91
19:00;83;5;15;33;28;33;133
20:00;87;5;12;57;46;68;190
21:00;79;4;16;61;41;62;172
22:00;69;3;12;53;42;56;153
23:00;57;3;13;34;32;25;94
