CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;7;2;85;17;15;0;7
01:00;7;3;80;17;14;0;7
02:00;3;2;61;12;9;0;3
03:00;4;2;59;12;9;0;4
04:00;3;2;60;14;9;0;3
05:00;3;1;63;10;6;0;3
06:00;5;2;66;6;5;0;5
07:00;4;2;70;6;5;0;4
08:00;5;2;71;14;7;0;5
09:00;5;3;74;9;6;1;7
10:00;4;3;79;9;7;1;6
11:00;3;2;82;14;9;0;3
12:00;4;2;86;17;9;1;6
13:00;;;86;12;8;;
14:00;6;1;;10;7;1;8
15:00;5;1;94;11;7;1;6
16:00;9;6;97;12;11;1;11
17:00;9;7;97;19;15;1;11
18:00;11;2;98;18;10;2;14
19:00;14;1;94;11;7;1;16
20:00;22;1;79;13;9;2;25
21:00;15;1;83;20;13;1;16
22:00;12;1;86;23;13;0;12
23:00;11;1;86;19;12;0;11
