CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;23;10;14;55;42;6;32
01:00;84;9;33;;240;640;1063
02:00;66;8;29;279;224;478;796
03:00;40;19;25;238;187;216;370
04:00;32;24;16;181;148;102;188
05:00;30;21;16;161;136;104;188
06:00;28;17;17;169;138;143;246
07:00;33;14;16;167;128;208;351
08:00;37;14;15;155;117;194;333
09:00;57;13;18;174;126;345;584
10:00;64;16;20;215;159;382;647
11:00;67;24;16;172;137;258;460
12:00;57;26;11;130;106;108;223
13:00;58;23;12;104;90;83;185
14:00;62;23;13;121;91;77;180
15:00;62;23;15;135;100;62;156
16:00;64;22;16;147;114;81;188
17:00;59;23;20;178;138;84;187
18:00;53;30;23;184;147;48;126
19:00;43;27;19;140;107;43;109
20:00;42;20;19;138;85;54;124
21:00;36;17;13;105;;16;60
22:00;32;15;14;83;;13;51
23:00;25;11;13;68;50;10;41
