CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;38;14;6;;82;41;101
01:00;14;4;35;;50;0;14
02:00;13;3;34;;49;0;13
03:00;11;2;34;;50;0;11
04:00;11;3;34;;50;0;11
05:00;10;2;34;;49;0;10
06:00;10;2;32;;45;0;10
07:00;11;2;31;;41;0;11
08:00;13;3;24;;49;1;14
09:00;15;3;22;;51;2;17
10:00;16;4;21;;55;4;21
11:00;15;6;22;;65;6;24
12:00;16;6;20;;64;5;24
13:00;18;6;18;;66;6;27
14:00;20;7;18;;78;7;30
15:00;26;9;15;;80;9;39
16:00;29;9;11;;76;6;38
17:00;34;12;10;;71;7;44
18:00;39;19;8;;74;12;57
19:00;37;16;8;;68;9;51
20:00;36;17;8;;71;13;56
21:00;35;14;6;;75;15;57
22:00;38;15;7;;77;13;57
23:00;38;14;6;73;74;19;68
