CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;60;23;21;212;158;128;254
01:00;47;14;16;132;103;40;107
02:00;;;15;127;102;;
03:00;38;11;;127;94;40;98
04:00;36;12;15;124;96;51;113
05:00;38;11;12;112;87;61;129
06:00;42;10;11;103;80;111;211
07:00;49;9;10;92;67;126;242
08:00;56;20;11;98;70;122;242
09:00;47;46;24;106;76;39;107
10:00;40;50;35;82;54;16;62
11:00;31;31;49;53;35;8;42
12:00;29;24;57;51;38;6;38
13:00;36;20;57;60;31;9;49
14:00;23;8;70;35;21;3;28
15:00;23;7;72;31;21;3;27
16:00;32;;65;36;23;6;39
17:00;48;18;54;47;31;8;59
18:00;49;9;56;51;31;7;58
19:00;90;13;17;75;39;44;156
20:00;122;33;17;184;109;196;420
21:00;120;34;25;259;150;342;642
22:00;89;29;25;242;161;222;428
23:00;74;28;25;234;167;177;344
