CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;30;15;33;119;77;2;33
01:00;22;12;43;87;60;1;24
02:00;19;13;45;80;58;0;20
03:00;18;13;46;69;52;1;20
04:00;16;13;46;67;46;0;17
05:00;16;11;45;65;43;0;17
06:00;18;;43;67;45;1;19
07:00;21;7;40;67;45;1;23
08:00;26;6;35;70;47;3;30
09:00;23;5;39;64;45;4;29
10:00;;;45;65;41;;
11:00;16;6;;60;39;4;21
12:00;15;5;55;64;37;4;21
13:00;15;5;59;79;38;3;19
14:00;17;18;58;77;35;4;23
15:00;21;24;57;74;37;2;25
16:00;18;7;60;68;37;2;21
17:00;27;4;51;69;45;1;28
18:00;46;6;29;81;54;3;50
19:00;41;7;32;97;66;3;46
20:00;38;5;32;106;73;3;42
21:00;38;7;29;107;71;3;43
22:00;34;6;31;104;73;2;38
23:00;43;16;23;128;89;5;51
