CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;40;1;9;69;45;116;217
01:00;35;1;8;64;40;100;188
02:00;27;1;20;20;18;3;32
03:00;30;1;15;20;16;2;34
04:00;36;1;9;29;15;5;43
05:00;39;1;5;29;14;18;67
06:00;41;1;5;35;19;92;181
07:00;42;1;5;40;20;112;213
08:00;38;3;13;29;16;60;130
09:00;28;3;29;25;14;15;51
10:00;22;3;40;24;13;9;36
11:00;24;6;45;26;11;10;38
12:00;22;;53;24;14;8;34
13:00;23;5;58;27;14;7;33
14:00;20;4;69;23;10;5;27
15:00;23;3;74;24;12;5;31
16:00;23;3;81;22;15;4;28
17:00;26;3;81;25;14;4;32
18:00;28;3;84;22;13;4;34
19:00;40;4;72;29;17;5;48
20:00;83;3;27;38;22;16;106
21:00;85;1;8;51;30;83;211
22:00;76;1;9;62;37;178;348
23:00;57;1;10;70;44;150;287
