CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;70;4;3;57;35;204;382
01:00;66;4;3;55;38;204;378
02:00;6;1;39;6;;1;7
03:00;6;1;38;4;;2;8
04:00;6;1;37;7;6;2;8
05:00;7;2;35;8;8;2;8
06:00;11;1;28;;8;2;13
07:00;15;1;21;;7;4;20
08:00;20;2;14;7;6;7;28
09:00;20;1;11;6;5;8;30
10:00;18;1;10;7;4;8;28
11:00;17;1;9;8;3;12;34
12:00;34;2;8;7;5;18;46
13:00;15;2;9;9;7;15;37
14:00;27;1;9;12;9;18;53
15:00;35;;12;19;14;24;71
16:00;45;2;12;21;17;29;89
17:00;47;4;20;23;15;28;89
18:00;49;4;22;28;14;25;87
19:00;54;4;23;25;15;25;91
20:00;67;4;13;33;19;37;121
21:00;69;4;24;35;20;39;128
22:00;83;2;4;47;23;49;157
23:00;80;3;3;61;33;159;322
