CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;32;7;2;143;99;201;337
01:00;29;5;1;88;50;58;116
02:00;18;5;2;78;69;106;178
03:00;16;4;2;71;56;66;115
04:00;13;4;1;65;50;40;73
05:00;18;4;1;62;50;53;97
06:00;25;3;5;45;37;13;44
07:00;26;3;2;39;34;10;41
08:00;26;3;4;51;40;14;47
09:00;25;4;4;;42;26;64
10:00;25;4;5;50;37;29;68
11:00;26;4;7;47;30;30;72
12:00;27;4;9;49;42;30;73
13:00;21;3;15;42;34;20;50
14:00;18;3;22;39;34;13;37
15:00;18;3;26;40;31;10;33
16:00;17;3;29;41;25;6;26
17:00;21;3;26;41;29;5;28
18:00;27;3;20;47;29;3;31
19:00;37;3;8;49;31;6;46
20:00;44;5;2;77;59;67;145
21:00;41;6;2;105;67;173;303
22:00;44;8;3;139;110;253;428
23:00;40;8;2;152;115;267;445
