CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21;3;40;7;6;2;24
01:00;12;2;43;7;6;1;15
02:00;35;1;17;9;6;5;42
03:00;27;2;21;7;4;5;35
04:00;25;2;18;6;3;3;29
05:00;25;2;10;7;6;8;37
06:00;25;2;6;8;7;14;46
07:00;21;2;12;11;9;10;37
08:00;20;2;19;11;8;9;35
09:00;14;3;33;12;4;7;24
10:00;7;3;53;12;4;3;11
11:00;7;2;60;13;6;2;10
12:00;8;3;65;12;7;2;12
13:00;8;2;67;15;7;2;11
14:00;8;1;70;12;7;2;11
15:00;9;1;74;9;7;2;13
16:00;11;1;75;7;6;2;14
17:00;13;2;73;8;5;3;17
18:00;14;1;72;11;4;2;17
19:00;23;3;59;14;4;3;27
20:00;33;4;43;19;9;4;40
21:00;23;2;51;14;11;3;27
22:00;12;2;60;15;9;2;15
23:00;12;1;57;10;7;2;15
