CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;68;4;6;44;33;67;170
01:00;50;3;6;41;33;55;133
02:00;50;1;26;38;37;20;80
03:00;26;1;60;30;24;2;28
04:00;14;1;87;22;;1;14
05:00;12;1;84;13;;1;12
06:00;26;1;57;13;;4;30
07:00;26;1;53;12;12;5;34
08:00;30;1;50;21;15;8;41
09:00;38;3;54;24;13;10;52
10:00;29;;67;23;14;5;37
11:00;22;6;76;29;16;4;26
12:00;21;6;76;29;14;3;26
13:00;20;3;76;39;16;4;25
14:00;20;3;83;30;12;4;24
15:00;22;3;84;36;9;4;27
16:00;22;4;86;33;9;4;26
17:00;22;4;82;29;10;4;28
18:00;26;4;77;29;9;4;32
19:00;26;4;80;23;8;4;31
20:00;32;5;72;20;4;4;37
21:00;40;6;60;23;3;4;47
22:00;78;5;21;31;15;37;134
23:00;84;5;6;40;28;63;179
