CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;31;7;1;90;60;275;448
01:00;26;6;1;80;48;218;356
02:00;28;4;5;41;;33;78
03:00;22;3;13;37;20;7;32
04:00;19;3;17;27;17;5;27
05:00;13;3;20;24;15;4;19
06:00;16;3;14;18;10;4;22
07:00;25;3;4;21;15;8;36
08:00;26;3;4;21;15;15;48
09:00;23;3;6;25;14;17;49
10:00;23;3;7;24;14;20;53
11:00;21;3;9;24;18;21;52
12:00;18;3;11;26;17;16;42
13:00;16;3;17;21;19;7;27
14:00;16;3;20;36;24;7;26
15:00;20;3;21;57;36;11;37
16:00;28;3;20;66;34;14;49
17:00;38;3;9;59;31;15;60
18:00;45;4;3;59;31;48;117
19:00;59;5;2;76;46;168;314
20:00;49;6;2;94;43;191;339
21:00;48;7;2;105;74;232;401
22:00;41;8;2;109;71;267;447
23:00;39;8;2;103;69;306;503
