CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;37;14;9;85;64;4;42
01:00;16;11;24;58;35;1;17
02:00;13;10;26;59;32;0;14
03:00;12;8;27;52;27;0;12
04:00;12;6;28;45;27;0;12
05:00;11;6;26;52;27;0;12
06:00;13;5;23;53;32;1;14
07:00;15;5;20;50;33;1;17
08:00;18;4;18;54;36;2;22
09:00;21;5;17;55;34;4;27
10:00;23;5;15;59;40;10;37
11:00;22;5;15;64;44;6;31
12:00;22;5;16;66;47;5;31
13:00;26;6;15;69;45;11;43
14:00;30;14;12;76;46;9;44
15:00;34;20;9;75;52;10;49
16:00;40;35;5;82;58;20;70
17:00;41;43;4;103;62;20;73
18:00;40;22;5;98;61;7;50
19:00;37;15;8;88;66;4;43
20:00;38;12;8;84;63;5;46
21:00;34;11;13;87;63;7;45
22:00;35;10;11;91;63;6;43
23:00;35;10;10;89;64;4;41
