CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;9;3;76;79;10;1;10
01:00;6;1;80;168;14;0;7
02:00;5;2;82;23;6;0;6
03:00;6;5;84;29;8;0;7
04:00;10;8;79;19;9;0;10
05:00;8;7;81;15;9;0;9
06:00;15;11;74;16;9;3;19
07:00;18;9;71;17;10;4;23
08:00;27;7;58;27;12;6;35
09:00;25;7;60;21;10;5;33
10:00;23;5;61;24;9;5;31
11:00;21;5;65;30;11;5;29
12:00;21;5;63;24;13;5;28
13:00;18;3;66;32;11;4;25
14:00;18;3;68;31;16;4;24
15:00;18;3;67;32;15;4;25
16:00;20;4;67;32;10;5;28
17:00;25;5;62;29;14;7;35
18:00;26;6;59;27;12;7;37
19:00;32;9;49;34;17;8;45
20:00;26;6;54;30;16;7;37
21:00;17;5;62;28;11;3;23
22:00;15;;63;27;10;3;20
23:00;14;6;63;27;9;2;18
