CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;56;7;4;49;33;20;86
01:00;48;6;4;51;33;30;94
02:00;28;7;22;32;18;2;32
03:00;25;9;26;33;22;2;29
04:00;17;7;34;36;20;1;19
05:00;20;8;29;38;21;1;24
06:00;30;7;16;32;22;8;42
07:00;23;7;27;30;20;8;37
08:00;24;14;33;38;21;7;34
09:00;21;15;43;35;26;7;33
10:00;28;25;36;39;26;10;43
11:00;32;14;36;36;22;11;49
12:00;26;7;43;36;22;7;37
13:00;27;13;47;29;19;8;39
14:00;24;18;55;27;17;7;34
15:00;16;5;68;23;15;5;23
16:00;14;6;70;20;14;4;20
17:00;20;5;68;23;14;5;26
18:00;19;7;71;21;8;5;26
19:00;25;5;62;19;13;6;34
20:00;36;4;50;31;14;6;44
21:00;45;6;37;36;14;7;57
22:00;58;7;14;45;30;13;78
23:00;49;7;19;42;31;9;63
