CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;47;3;7;31;20;18;74
01:00;41;3;6;39;21;27;82
02:00;33;4;8;13;6;20;64
03:00;30;4;11;16;6;20;60
04:00;16;4;24;13;6;3;20
05:00;24;4;12;18;4;6;33
06:00;29;5;10;17;10;12;47
07:00;30;;10;17;12;27;71
08:00;44;;5;36;14;80;166
09:00;40;3;7;33;15;37;97
10:00;32;3;10;29;10;37;89
11:00;12;4;32;15;9;6;21
12:00;8;5;44;14;11;2;11
13:00;10;6;49;17;8;3;14
14:00;6;6;52;16;6;2;9
15:00;5;8;62;20;13;1;6
16:00;5;8;67;20;14;1;7
17:00;8;7;62;18;11;1;10
18:00;7;6;63;17;13;1;9
19:00;12;6;58;20;14;1;15
20:00;13;6;53;20;14;2;17
21:00;16;4;44;29;16;2;19
22:00;21;4;37;25;19;3;26
23:00;31;3;27;28;21;14;52
