CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
23:00;61.2489;17.9382;11.878;25.209;270.483;200.334;233.221;419.046
00:00;54.9807;18.7049;5.69685;17.2083;236.891;192.213;150.697;286.146
01:00;46.6166;21.8305;5.29009;9.49074;212.202;178.344;102.475;203.822
02:00;37.5315;16.0275;5.39538;6.98819;216.293;179.359;99.2227;189.756
03:00;32.1459;13.5371;3.62371;6.76438;174.885;148.43;69.5512;138.535
04:00;27.3612;15.3183;3.59046;6.46977;153.307;128.227;34.0817;79.5542
05:00;30.4826;15.8831;3.91243;6.02373;147.203;124.1;33.5091;81.8822
06:00;30.7568;14.5052;3.85369;5.40508;148.309;124.399;68.9449;136.527
07:00;34.9436;14.777;3.42975;4.34904;151.306;131.771;105.5;196.784
08:00;37.8912;22.5316;3.97505;4.13382;140.896;118.106;84.4015;167.372
09:00;44.9194;17.2017;12.9642;5.09308;118.501;94.8129;44.1694;112.684
10:00;25.6007;10.3266;49.368;10.5897;56.0783;29.2784;9.21879;39.741
11:00;9.84185;6.0194;79.8344;20.116;18.1912;8.58727;1.38348;11.9642
12:00;11.8627;4.78159;85.8764;30.4017;22.7637;9.45013;2.22971;15.2726
13:00;10.9923;5.32576;92.358;41.4574;32.541;9.0326;1.85526;13.8278
14:00;12.5716;4.01146;93.2142;52.6275;29.7215;3;1.84487;15.4039
15:00;10.818;7.93544;97.7899;64.4225;21.6306;3.83036;0.887102;12.1683
16:00;18.8367;11.3331;89.7883;75.1492;32.8569;6.86838;2.54007;22.7328
17:00;28.864;8.04198;82.9732;83.9003;18.46;13.2144;3.5304;34.2709
18:00;64.7301;6.30867;46.2624;83.5121;41.1545;21.2742;19.6233;94.8322
19:00;121.11;13.8959;6.58795;74.3563;145.618;59.2744;263.098;527.398
20:00;114.455;24.7945;6.19116;64.3956;168.128;99.1341;268.127;526.621
21:00;87.3508;27.571;5.92405;53.5914;172.316;114.221;182.676;367.206
22:00;80.7977;24.6354;7.06397;42.8226;204.122;141.399;221.246;420.206
23:00;64.0701;26.5325;5.11996;31.2389;182.637;140.329;120.878;249.491
00:00;51.7977;22.369;5.18369;20.6633;170.77;140.323;70.0544;159.268
