CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;17;5;46;40;28;0;17
01:00;11;5;48;35;29;0;11
02:00;59;28;9;119;94;9;73
03:00;51;29;12;114;88;5;58
04:00;46;26;14;108;89;3;51
05:00;47;23;13;119;87;6;56
06:00;55;21;4;115;82;24;92
07:00;59;17;1;122;83;67;160
08:00;66;19;3;124;82;112;236
09:00;48;20;18;105;73;28;90
10:00;35;23;38;89;62;15;57
11:00;25;21;66;67;48;6;34
12:00;21;16;81;47;38;4;27
13:00;21;19;82;45;34;4;26
14:00;24;16;89;40;27;5;32
15:00;26;10;92;36;20;5;34
16:00;27;12;93;38;20;5;35
17:00;26;11;94;35;22;4;32
18:00;29;10;89;44;23;4;35
19:00;26;6;79;49;23;1;27
20:00;12;4;66;38;18;0;12
21:00;10;3;63;35;19;0;10
22:00;13;3;57;36;24;0;13
23:00;16;5;49;35;26;0;16
