CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21;4;27;24;12;1;22
01:00;11;3;20;11;7;1;12
02:00;21;4;18;26;16;1;22
03:00;20;4;17;26;17;0;20
04:00;21;4;14;22;16;0;21
05:00;22;4;12;19;15;4;28
06:00;37;4;24;15;11;5;45
07:00;29;4;21;22;15;9;42
08:00;24;3;10;24;16;14;45
09:00;31;4;11;18;13;26;70
10:00;31;4;29;14;9;7;42
11:00;25;4;48;12;7;4;31
12:00;15;3;52;10;7;4;21
13:00;16;4;54;16;9;3;21
14:00;16;4;57;18;11;3;20
15:00;10;3;62;18;11;1;11
16:00;10;4;67;15;10;0;10
17:00;13;6;64;19;11;0;13
18:00;14;6;63;23;13;1;15
19:00;15;5;58;15;12;0;15
20:00;30;5;48;11;7;0;30
21:00;36;4;34;10;6;1;37
22:00;23;4;36;17;9;0;23
23:00;27;4;25;24;18;2;31
