CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;11;2;63;17;9;1;13
01:00;15;2;52;17;15;2;17
02:00;9;3;64;8;3;1;10
03:00;8;;59;8;5;1;10
04:00;8;2;57;9;8;1;9
05:00;9;2;52;9;8;2;11
06:00;17;2;44;16;6;4;22
07:00;21;1;41;8;5;6;30
08:00;22;2;46;14;7;6;29
09:00;21;2;45;17;8;5;29
10:00;24;2;40;20;10;6;33
11:00;23;2;39;22;13;6;31
12:00;18;3;41;19;11;5;26
13:00;17;3;47;20;10;4;22
14:00;18;6;61;17;12;3;21
15:00;14;8;71;17;14;2;18
16:00;11;5;77;20;18;2;13
17:00;15;12;77;23;18;2;17
18:00;14;9;83;23;17;2;16
19:00;12;6;83;19;14;1;13
20:00;10;4;82;14;11;1;10
21:00;16;3;72;14;13;1;17
22:00;20;2;62;17;15;1;22
23:00;14;2;66;14;;1;15
