CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;58;2;5;49;28;36;113
01:00;52;1;6;40;34;20;83
02:00;34;1;9;49;27;13;53
03:00;32;1;8;42;30;6;42
04:00;31;1;3;43;28;44;98
05:00;25;1;2;46;30;39;85
06:00;29;1;3;45;21;37;85
07:00;34;2;3;51;41;119;217
08:00;42;3;3;50;31;99;193
09:00;42;4;6;53;33;50;119
10:00;39;5;9;60;35;27;81
11:00;35;5;19;60;37;15;58
12:00;33;5;21;52;48;10;49
13:00;34;4;20;40;36;15;58
14:00;38;12;27;45;29;21;69
15:00;41;31;33;40;28;17;66
16:00;36;20;49;38;24;10;51
17:00;33;14;59;30;26;7;44
18:00;35;14;57;37;22;4;42
19:00;;;46;34;24;;
20:00;46;7;;38;24;6;55
21:00;79;4;6;49;30;56;165
22:00;72;3;4;51;29;54;154
23:00;67;3;3;49;25;61;160
