CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;42;2;37;39;31;8;54
01:00;45;2;24;47;39;5;52
02:00;44;3;7;32;32;24;79
03:00;41;3;5;33;28;26;80
04:00;34;3;5;29;22;18;60
05:00;33;3;5;26;20;21;64
06:00;32;4;4;29;19;43;98
07:00;36;5;6;24;23;57;122
08:00;37;6;14;33;23;32;85
09:00;36;;28;34;20;17;62
10:00;22;5;55;25;19;5;29
11:00;9;4;75;11;;1;11
12:00;9;3;79;13;13;1;9
13:00;9;3;82;12;10;1;9
14:00;9;4;88;11;12;1;10
15:00;9;5;97;16;12;1;10
16:00;;;99;17;10;;
17:00;9;5;99;17;9;0;9
18:00;9;5;100;15;9;0;9
19:00;10;4;98;18;9;0;10
20:00;15;3;85;21;13;1;16
21:00;25;3;71;30;23;1;26
22:00;22;3;73;29;25;1;23
23:00;26;2;59;30;26;2;28
