CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;26;1;43;27;12;6;35
01:00;18;1;54;27;11;5;25
02:00;17;1;50;25;7;5;24
03:00;16;;49;18;8;4;22
04:00;16;1;42;23;13;5;23
05:00;20;1;35;26;15;5;28
06:00;18;1;35;31;19;5;25
07:00;19;2;36;31;12;5;27
08:00;23;5;34;26;23;5;31
09:00;25;5;31;33;26;6;35
10:00;25;4;31;28;17;8;37
11:00;21;2;33;22;19;7;31
12:00;20;1;37;22;17;7;30
13:00;22;1;40;19;14;8;34
14:00;23;1;41;20;13;9;36
15:00;24;1;43;25;11;8;34
16:00;22;2;52;24;11;5;29
17:00;24;1;49;22;10;6;32
18:00;27;1;43;18;9;7;37
19:00;27;1;46;13;;7;37
20:00;30;1;44;15;12;7;40
21:00;34;1;38;21;13;8;44
22:00;30;1;39;23;14;6;39
23:00;28;1;39;29;13;6;36
