CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;14;3;55;24;22;1;16
01:00;13;3;54;32;20;1;14
02:00;9;2;64;15;16;0;9
03:00;8;2;63;20;14;1;9
04:00;7;2;59;17;18;0;8
05:00;8;1;56;19;15;1;9
06:00;9;2;56;15;;2;12
07:00;8;4;67;12;11;1;9
08:00;7;5;71;9;9;1;8
09:00;5;2;76;8;7;1;6
10:00;9;;65;9;9;2;13
11:00;16;4;57;12;10;4;22
12:00;9;3;68;13;11;2;12
13:00;10;3;69;12;10;2;14
14:00;11;4;70;16;10;2;13
15:00;9;1;67;22;13;2;12
16:00;12;2;62;22;16;3;16
17:00;15;2;62;17;16;3;18
18:00;16;3;62;17;13;3;20
19:00;18;3;57;12;12;4;24
20:00;21;3;52;15;16;4;26
21:00;28;2;43;18;16;6;37
22:00;27;2;44;24;18;4;32
23:00;20;2;50;23;19;3;25
