CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;18;6;42;16;16;2;20
01:00;14;6;50;18;10;0;14
02:00;12;1;;14;7;5;18
03:00;11;2;;10;7;6;19
04:00;9;2;;7;6;6;16
05:00;13;2;;7;5;6;21
06:00;23;3;;;7;6;29
07:00;27;3;;;10;6;36
08:00;34;3;;21;11;12;52
09:00;;3;;17;13;;
10:00;41;4;;23;13;20;70
11:00;28;9;40;29;18;13;48
12:00;21;10;27;31;18;9;35
13:00;22;7;25;21;10;9;34
14:00;19;8;21;13;7;8;30
15:00;;5;26;19;9;;
16:00;23;4;48;25;11;7;32
17:00;25;6;52;20;12;6;34
18:00;31;;48;29;12;7;42
19:00;37;6;42;24;13;9;50
20:00;37;6;43;18;13;7;46
21:00;36;4;35;25;17;7;46
22:00;45;6;23;33;21;11;62
23:00;19;6;44;17;15;2;21
