CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;45;24;2;90;72;19;74
01:00;78;39;5;347;297;325;575
02:00;66;30;4;330;286;276;487
03:00;53;23;3;301;262;193;347
04:00;55;17;3;279;235;263;457
05:00;51;15;3;255;218;239;416
06:00;44;18;2;219;190;127;237
07:00;40;20;1;198;163;45;109
08:00;42;22;1;183;148;65;142
09:00;44;24;1;175;145;67;147
10:00;52;32;1;196;152;89;188
11:00;49;37;1;176;148;65;148
12:00;44;33;1;155;127;40;105
13:00;38;28;2;151;93;29;82
14:00;35;22;2;117;73;17;61
15:00;44;19;1;95;73;36;98
16:00;46;19;1;83;73;40;106
17:00;47;17;1;80;69;49;122
18:00;50;;1;69;61;45;118
19:00;42;15;3;49;47;24;79
20:00;47;14;2;56;46;35;100
21:00;44;16;3;57;47;28;86
22:00;41;14;3;61;46;25;79
23:00;42;18;2;71;54;20;72
