CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;27;3;41;26;25;2;30
01:00;20;4;44;24;18;1;22
02:00;39;3;17;31;24;5;46
03:00;44;4;5;43;30;12;62
04:00;42;5;5;34;26;12;60
05:00;36;4;5;38;22;12;53
06:00;36;3;3;31;24;47;108
07:00;43;3;5;32;25;43;109
08:00;42;5;16;33;21;15;66
09:00;39;;19;47;22;18;67
10:00;33;9;38;39;24;14;55
11:00;21;8;71;34;16;5;29
12:00;18;6;86;28;15;3;23
13:00;19;6;86;25;10;3;25
14:00;21;7;88;16;13;3;26
15:00;23;6;93;26;15;3;29
16:00;19;7;98;25;13;2;23
17:00;24;6;94;25;15;2;28
18:00;27;4;91;24;13;4;32
19:00;36;6;77;24;11;4;42
20:00;24;4;80;15;10;2;27
21:00;36;3;63;16;10;3;40
22:00;34;4;52;29;17;3;39
23:00;44;3;29;32;17;4;51
