CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;59;17;12;109;99;141;274
01:00;35;13;13;161;151;178;306
02:00;28;11;13;149;134;123;216
03:00;27;12;12;143;133;116;204
04:00;27;12;10;126;118;112;197
05:00;26;14;8;102;95;84;155
06:00;28;13;8;104;90;95;173
07:00;29;10;8;103;90;119;211
08:00;31;10;8;101;93;136;239
09:00;37;11;10;112;107;191;329
10:00;47;12;10;133;119;202;356
11:00;64;14;10;147;138;212;386
12:00;69;19;9;141;133;149;295
13:00;69;19;14;90;80;106;230
14:00;13;9;61;34;27;4;19
15:00;12;8;70;20;14;3;16
16:00;25;8;60;19;14;8;38
17:00;29;10;51;29;17;10;45
18:00;39;9;41;31;23;30;85
19:00;79;11;8;52;39;109;247
20:00;83;9;7;66;54;271;497
21:00;85;13;13;102;90;333;594
22:00;70;17;15;119;110;192;363
23:00;70;12;17;131;118;244;443
