CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;50;1;9;60;47;88;184
01:00;39;1;9;53;39;77;157
02:00;14;2;32;13;12;0;14
03:00;11;2;31;15;13;0;12
04:00;10;2;29;10;10;0;10
05:00;11;1;25;10;11;0;12
06:00;20;1;16;17;11;2;22
07:00;26;2;11;26;13;7;37
08:00;24;1;14;29;13;14;46
09:00;25;2;17;26;15;23;59
10:00;28;3;20;33;16;27;69
11:00;34;3;22;39;20;30;79
12:00;35;3;39;27;17;16;60
13:00;26;3;67;18;14;5;35
14:00;17;2;95;15;15;2;19
15:00;10;2;113;20;15;1;11
16:00;12;2;113;18;14;1;14
17:00;10;2;114;23;10;0;11
18:00;11;2;111;24;10;0;11
19:00;27;1;82;27;9;1;28
20:00;105;1;9;56;29;144;326
21:00;101;2;10;73;37;223;441
22:00;74;2;10;75;52;129;273
23:00;57;;10;76;58;135;263
