CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;57;3;2;52;33;77;174
01:00;54;2;5;48;28;21;85
02:00;8;1;62;;4;1;9
03:00;5;2;55;20;5;1;6
04:00;4;1;53;20;9;1;4
05:00;6;2;55;22;10;1;7
06:00;10;1;57;17;9;2;12
07:00;18;2;54;14;8;3;22
08:00;26;3;42;17;11;4;31
09:00;24;;40;23;10;3;28
10:00;28;3;33;27;9;5;34
11:00;25;3;33;26;7;7;37
12:00;23;3;33;27;8;10;38
13:00;19;4;36;24;17;7;29
14:00;25;3;32;24;16;9;38
15:00;39;6;18;42;24;22;72
16:00;48;9;8;87;31;44;114
17:00;50;8;5;96;41;49;124
18:00;49;6;31;48;21;41;110
19:00;28;4;62;25;;5;35
20:00;33;3;58;24;;5;40
21:00;53;3;36;25;14;7;63
22:00;84;4;4;49;26;135;290
23:00;66;3;2;59;41;127;258
