CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;17;8;45;22;16;2;20
01:00;34;10;16;36;25;10;49
02:00;27;9;19;30;23;3;31
03:00;31;8;14;27;18;4;37
04:00;15;7;33;18;14;0;16
05:00;15;6;34;13;9;1;18
06:00;17;5;36;11;7;4;24
07:00;25;4;29;11;4;10;41
08:00;33;3;22;12;5;17;59
09:00;30;3;27;15;9;16;54
10:00;22;3;37;17;9;9;37
11:00;18;2;41;16;8;6;27
12:00;25;;40;19;7;9;39
13:00;27;4;40;23;7;10;41
14:00;26;6;41;22;10;9;39
15:00;31;7;36;27;14;10;46
16:00;35;13;32;31;16;8;47
17:00;56;20;13;37;27;37;113
18:00;55;9;15;45;23;27;96
19:00;34;8;34;40;26;9;49
20:00;32;10;35;31;16;10;47
21:00;27;8;40;25;14;7;38
22:00;24;8;40;26;19;5;32
23:00;22;9;38;26;19;4;29
