CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;64.3932;11.4266;5.60541;43.4184;129.684;100.599;127.681;260.289
01:00;26.6359;9.88649;44.9158;42.0289;77.7577;75.1413;0.412896;27.2703
02:00;14.1461;6.52201;59.2111;38.5923;64.5935;58.4142;0.380389;14.415
03:00;12.7725;5.935;62.9927;40.3098;65.8449;54.3473;0.405676;13.077
04:00;12.1167;5.08692;63.2099;45.612;58.2333;50.8886;0.273702;12.2167
05:00;15.4767;5.26161;56.2612;50.1413;63.6595;59.9981;0.524141;15.9736
06:00;16.1553;4.38364;51.7132;51.7966;70.4052;56.1655;0.655076;16.8414
07:00;18.5295;4.25474;46.0341;53.0146;70.4334;56.6658;0.994829;20.0509
08:00;28.4712;5.68231;37.521;52.7324;77.543;64.504;5.63686;37.1133
09:00;;;41.3963;52.2924;78.6113;68.4511;;
10:00;21.6801;5.01666;56.7422;51.9838;71.6112;53.5652;5.13903;29.5702
11:00;14.5659;3.57333;68.4285;52.6633;49.3476;39.8795;2.30695;18.1156
12:00;8.29179;2.94194;79.3046;54.6751;35.5422;22.2986;0.551105;9.14042
13:00;11.1714;2.88575;79.6997;57.6049;38.6718;23.1463;0.946681;12.6194
14:00;8.61806;2.17089;84.8662;61.7491;25.735;22.7714;0.248707;8.99376
15:00;8.91299;2.48523;85.6215;66.6975;37.422;22.1967;0.121583;9.09897
16:00;8.80937;1.69969;84.2217;72.5351;35.9309;21.0989;0.291368;8.94121
17:00;12.1332;1.31985;78.2273;77.139;33.8782;15.781;0.231789;12.1662
18:00;17.3493;2.12563;71.2381;78.951;41.1239;20.1357;0.223475;17.3648
19:00;24.0443;3.41914;60.6691;77.981;41.296;27.0562;0.337091;24.2399
20:00;29.1876;5.45085;52.9429;74.6858;50.2626;36.459;0.347483;29.4066
21:00;32.5162;7.3001;42.6465;70.0542;59.5405;44.0359;0.0370636;32.5763
22:00;45.8605;12.3859;24.7569;62.5405;88.3174;73.617;1.13061;47.6039
23:00;57.534;15.4785;11.2612;53.2455;105.008;85.3383;16.5962;82.9934
