CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;36;2;6;20;15;20;66
01:00;32;2;5;23;14;13;52
02:00;18;3;39;16;11;1;19
03:00;21;;32;19;11;2;24
04:00;17;2;34;20;12;1;19
05:00;12;1;39;21;15;0;13
06:00;15;2;36;23;11;2;18
07:00;17;2;34;21;11;3;21
08:00;17;3;36;16;15;4;23
09:00;18;5;33;12;;4;24
10:00;21;5;32;19;11;7;32
11:00;18;5;40;21;11;5;26
12:00;15;3;50;19;11;4;20
13:00;13;2;56;15;11;3;18
14:00;11;1;71;14;11;3;15
15:00;13;1;69;14;10;3;17
16:00;20;2;62;24;10;3;24
17:00;20;2;61;19;16;2;24
18:00;23;3;59;23;15;3;28
19:00;18;5;54;26;26;1;20
20:00;14;3;45;17;15;0;15
21:00;17;2;39;14;11;0;18
22:00;26;1;27;20;11;10;42
23:00;45;2;6;26;15;31;92
