CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;49;3;8;45;33;103;207
01:00;34;3;7;46;26;70;140
02:00;34;1;5;27;21;36;88
03:00;28;2;5;25;15;43;93
04:00;21;1;4;24;15;40;82
05:00;20;1;4;22;15;32;68
06:00;24;1;5;29;14;59;113
07:00;31;2;7;36;25;111;200
08:00;38;2;7;41;24;111;206
09:00;37;2;11;45;22;48;109
10:00;39;1;19;35;18;22;72
11:00;29;2;39;24;9;8;40
12:00;30;1;42;26;11;7;39
13:00;25;1;51;23;8;4;29
14:00;27;1;56;22;11;3;31
15:00;23;1;66;20;11;3;27
16:00;15;1;78;22;15;1;16
17:00;29;2;70;;11;3;33
18:00;;;65;26;11;;
19:00;43;2;;24;14;4;49
20:00;68;1;36;29;16;10;82
21:00;87;2;12;43;17;27;128
22:00;63;2;23;40;20;10;77
23:00;60;;14;47;25;73;171
