CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;53;19;10;63;252;25;91
01:00;25;23;9;251;241;133;228
02:00;22;19;7;237;225;133;224
03:00;22;13;6;224;198;176;290
04:00;22;9;5;209;189;156;258
05:00;26;10;5;198;187;160;270
06:00;30;10;6;194;175;209;348
07:00;36;11;6;161;147;210;355
08:00;38;13;5;137;122;164;287
09:00;42;17;4;120;108;100;193
10:00;41;16;5;109;90;53;121
11:00;44;15;7;107;83;50;120
12:00;39;13;14;89;69;28;81
13:00;28;11;36;54;43;11;45
14:00;9;6;74;25;23;2;12
15:00;14;5;74;19;17;3;18
16:00;24;4;67;16;8;6;32
17:00;30;4;60;20;11;5;37
18:00;57;7;32;32;16;22;89
19:00;47;12;38;59;20;21;78
20:00;71;18;11;67;45;47;142
21:00;52;16;24;45;44;12;70
22:00;53;13;16;48;36;11;69
23:00;62;19;7;64;246;43;126
