CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;10;7;35;9;3;2;13
01:00;14;18;49;16;7;2;16
02:00;6;8;55;8;8;1;8
03:00;6;6;54;6;6;1;8
04:00;9;11;57;8;3;0;9
05:00;11;17;57;10;3;1;12
06:00;8;8;54;6;4;1;10
07:00;21;23;39;6;4;1;22
08:00;10;9;49;11;5;1;12
09:00;10;;47;10;7;2;14
10:00;11;2;44;15;8;3;16
11:00;12;3;41;15;12;4;18
12:00;14;5;40;18;14;4;21
13:00;13;5;39;12;11;4;20
14:00;14;5;38;16;12;4;20
15:00;17;6;33;13;9;5;24
16:00;19;7;27;29;12;6;28
17:00;20;9;22;19;16;7;31
18:00;21;9;20;18;11;8;33
19:00;18;9;20;24;10;7;29
20:00;17;10;19;18;10;6;26
21:00;11;7;29;13;9;4;17
22:00;9;6;34;10;8;3;14
23:00;10;7;33;9;4;3;15
