CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;20;3;29;8;4;2;24
01:00;13;3;37;13;4;1;15
02:00;10;2;65;4;4;1;12
03:00;10;2;61;6;6;1;12
04:00;8;4;60;6;5;1;10
05:00;7;3;48;5;4;2;9
06:00;8;1;39;6;3;1;11
07:00;13;2;32;8;3;2;17
08:00;9;3;35;9;4;2;12
09:00;11;2;33;6;5;3;16
10:00;16;2;30;7;4;6;25
11:00;12;1;36;13;3;5;19
12:00;10;3;37;8;3;4;16
13:00;11;3;41;8;3;4;17
14:00;10;3;45;9;7;3;15
15:00;11;3;51;8;7;3;17
16:00;11;3;53;8;7;3;17
17:00;12;3;57;11;9;3;17
18:00;19;3;52;10;5;5;26
19:00;23;4;43;11;3;6;33
20:00;27;3;32;9;3;7;39
21:00;39;2;17;13;;13;59
22:00;31;1;34;10;;4;37
23:00;42;1;17;14;;9;57
