CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;31;1;34;24;15;5;38
01:00;20;1;49;17;10;2;23
02:00;40;2;6;40;27;58;128
03:00;32;2;6;39;30;70;138
04:00;31;1;5;38;23;62;123
05:00;40;2;6;44;29;65;139
06:00;46;4;7;55;26;177;316
07:00;54;3;7;56;30;187;338
08:00;63;3;9;84;39;136;269
09:00;68;4;14;75;35;74;179
10:00;27;2;73;30;16;5;34
11:00;24;2;84;24;16;4;29
12:00;22;4;93;25;14;3;25
13:00;20;3;98;25;13;3;23
14:00;21;3;104;33;14;2;24
15:00;21;3;116;31;14;2;23
16:00;29;4;107;42;17;3;33
17:00;31;7;73;56;15;5;38
18:00;39;7;54;31;12;7;49
19:00;43;5;48;26;14;8;54
20:00;31;6;54;18;12;4;37
21:00;35;3;45;20;13;6;42
22:00;50;2;20;23;17;11;66
23:00;45;1;22;29;22;12;62
