CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;14;2;40;25;17;2;17
01:00;12;2;38;30;16;1;13
02:00;8;2;47;18;14;1;10
03:00;7;;52;25;14;1;7
04:00;6;3;53;18;16;0;7
05:00;7;3;53;16;10;0;8
06:00;8;2;59;20;13;0;9
07:00;13;2;50;19;13;1;14
08:00;16;1;51;27;15;2;19
09:00;16;4;60;35;14;3;20
10:00;14;5;62;25;10;1;16
11:00;14;9;64;29;15;2;17
12:00;16;15;61;36;16;3;20
13:00;14;7;67;36;15;2;17
14:00;16;14;63;41;17;2;20
15:00;18;16;60;35;16;3;21
16:00;16;9;59;36;21;2;19
17:00;10;2;64;34;17;2;13
18:00;11;2;62;22;14;2;13
19:00;10;2;60;20;12;1;12
20:00;13;3;57;24;12;1;14
21:00;22;2;44;29;17;1;23
22:00;15;2;45;31;19;1;16
23:00;17;2;41;25;21;1;18
