CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;16;5;9;53;40;1;17
01:00;17;7;6;37;26;1;18
02:00;16;7;7;39;24;0;16
03:00;14;7;9;36;23;0;14
04:00;13;7;8;35;21;0;13
05:00;15;6;6;26;18;0;16
06:00;17;5;5;25;20;2;20
07:00;17;5;5;25;21;3;22
08:00;18;5;4;19;19;6;27
09:00;18;4;5;25;18;9;32
10:00;17;4;7;27;16;8;29
11:00;16;4;7;26;20;9;29
12:00;15;3;8;30;20;7;26
13:00;17;3;9;28;19;7;27
14:00;18;3;9;26;17;5;26
15:00;19;3;11;28;23;3;24
16:00;24;2;8;33;24;4;29
17:00;25;3;7;33;23;4;31
18:00;23;3;8;39;31;3;28
19:00;22;3;7;51;33;2;26
20:00;22;4;6;45;36;3;27
21:00;22;4;6;49;37;3;26
22:00;17;4;9;54;37;2;20
23:00;18;5;8;60;45;2;21
