CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;21;12;35;20.75;68;63;0;21
01:00;15;12;47;32.125;33;26;1;17
02:00;12;12;50;36.25;31;24;0;12
03:00;11;12;50;40.125;23;21;0;11
04:00;10;7;50;43.625;13;12;0;10
05:00;11;7;48;45.625;18;15;1;12
06:00;11;6;49;47.125;17;4;1;13
07:00;8;4;56;49.125;10;10;0;8
08:00;11;4;51;50.125;16;8;0;11
09:00;15;5;45;49.875;9;5;2;18
10:00;14;6;48;49.625;22;7;3;18
11:00;8;4;55;50.25;17;10;2;10
12:00;9;4;56;51;19;7;3;13
13:00;9;4;59;52.375;32;9;2;12
14:00;9;4;59;53.625;29;17;2;11
15:00;9;3;58;53.875;23;18;1;11
16:00;10;3;55;54.375;26;11;0;10
17:00;26;6;37;53.375;40;27;1;27
18:00;42;9;22;50.125;52;42;7;52
19:00;67;13;11;44.625;99;97;97;215
20:00;86;15;10;38.875;143;124;254;472
21:00;52;17;10;32.75;97;96;21;83
22:00;45;18;15;27.25;82;81;4;50
23:00;31;16;26;23.25;81;76;1;33
