CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;63;3;4;45;27;45;133
01:00;42;1;16;35;24;15;65
02:00;21;2;27;30;12;3;26
03:00;;;30;24;11;;
04:00;23;3;15;27;13;5;30
05:00;25;2;4;29;15;16;50
06:00;27;1;3;32;13;35;81
07:00;25;2;20;32;18;14;46
08:00;17;3;33;30;22;8;29
09:00;21;6;41;25;14;9;35
10:00;23;13;52;22;9;8;36
11:00;20;11;66;21;7;6;29
12:00;17;5;80;14;8;4;23
13:00;16;4;97;17;7;3;20
14:00;15;4;102;17;4;2;19
15:00;16;3;101;13;3;3;20
16:00;19;4;105;15;6;3;23
17:00;21;4;97;11;7;3;26
18:00;26;5;84;14;9;5;34
19:00;25;9;96;15;11;3;30
20:00;44;8;75;19;16;5;52
21:00;75;6;34;31;30;13;96
22:00;82;2;17;41;32;16;107
23:00;78;2;6;41;27;24;115
