CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;92;28;13;256;190;327;589
01:00;65;23;18;276;212;140;278
02:00;59;27;17;279;241;118;238
03:00;50;23;16;267;243;111;218
04:00;49;18;14;261;233;137;257
05:00;60;20;11;217;195;68;163
06:00;;;13;197;165;;
07:00;67;20;;203;169;126;258
08:00;81;21;13;210;178;249;460
09:00;69;24;16;196;161;150;297
10:00;60;24;24;187;154;32;108
11:00;50;17;43;158;137;15;72
12:00;56;21;53;199;151;14;78
13:00;62;22;60;194;154;12;79
14:00;68;20;61;191;152;11;85
15:00;75;18;52;188;143;11;92
16:00;76;13;47;172;126;20;106
17:00;120;14;14;191;129;140;332
18:00;135;14;12;218;156;316;615
19:00;147;26;18;;179;433;805
20:00;141;39;20;;;492;889
21:00;126;43;22;;;444;800
22:00;116;35;21;;;440;785
23:00;96;40;22;174;140;328;594
