CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;17;3;21;29;21;2;21
01:00;22;2;13;29;22;2;26
02:00;8;3;15;35;31;0;8
03:00;8;3;14;33;29;0;8
04:00;7;3;14;34;26;0;7
05:00;6;2;13;29;25;0;6
06:00;;;11;34;23;;
07:00;6;3;;28;22;0;6
08:00;6;2;12;27;21;0;6
09:00;6;2;14;30;22;0;6
10:00;6;2;14;26;23;4;12
11:00;8;3;13;33;26;2;12
12:00;8;3;14;42;29;6;18
13:00;13;3;18;47;33;9;27
14:00;20;3;21;44;28;11;36
15:00;23;3;31;37;26;7;34
16:00;21;3;46;29;20;3;27
17:00;32;3;30;31;24;9;47
18:00;28;3;52;18;14;4;35
19:00;25;3;42;20;14;4;32
20:00;28;2;31;26;13;5;36
21:00;21;2;29;27;15;4;27
22:00;20;3;24;26;19;3;25
23:00;19;2;24;28;19;2;24
