CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;55;3;5;37;20;26;94
01:00;51;3;2;39;20;58;139
02:00;38;1;20;34;23;16;63
03:00;33;1;23;34;21;5;40
04:00;46;1;12;31;23;8;58
05:00;43;;8;35;23;23;77
06:00;39;1;2;47;25;136;247
07:00;42;1;9;43;22;57;129
08:00;37;2;27;41;23;19;66
09:00;28;5;54;43;20;7;37
10:00;22;6;68;41;23;5;29
11:00;18;6;78;38;17;3;23
12:00;13;5;90;42;15;2;16
13:00;13;4;101;34;19;1;14
14:00;14;4;98;28;16;2;16
15:00;8;3;93;30;13;1;9
16:00;7;3;98;22;14;1;8
17:00;9;3;96;21;12;1;11
18:00;14;3;80;19;11;1;15
19:00;14;3;75;21;9;1;15
20:00;21;3;62;27;15;1;23
21:00;28;3;49;31;20;2;31
22:00;19;3;51;26;20;1;20
23:00;33;3;33;32;15;6;42
