CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;99;26;4;470;246;410;724
01:00;79;10;3;290;242;345;606
02:00;69;12;3;285;250;260;466
03:00;59;13;3;305;260;199;362
04:00;53;15;3;294;251;162;300
05:00;59;15;3;267;235;249;439
06:00;62;16;2;253;221;304;526
07:00;64;18;2;233;197;270;476
08:00;99;;3;274;206;517;861
09:00;132;22;3;337;271;611;953
10:00;152;27;3;341;279;607;951
11:00;122;54;2;312;240;373;691
12:00;34;34;10;48;;29;77
13:00;27;17;22;44;31;14;49
14:00;30;11;29;48;32;10;44
15:00;64;21;14;106;80;32;112
16:00;78;23;5;118;85;33;128
17:00;;;2;115;87;;
18:00;117;20;;197;139;361;662
19:00;128;21;4;285;213;452;798
20:00;117;26;4;307;244;442;786
21:00;128;22;4;351;273;516;875
22:00;106;24;4;402;326;404;723
23:00;104;21;4;446;365;453;791
