CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;14.0334;3.02985;94.1893;81.9249;11.6419;3.5;0;14
01:00;6.77415;2.59547;102.863;78.8474;10.4207;3.3;0;6.8
02:00;46.7011;2.98148;7.10953;39.8721;38.6558;33.5;23.2788;82.1
03:00;43.5983;3.1601;6.63487;27.0536;37.6513;33.4;23.2116;78.9
04:00;33.791;3.20077;6.05363;15.125;35.8;34.794;18.5433;61.9
05:00;32.3456;2.96046;8.60795;8.09739;49.0397;48.1;15.785;56.3
06:00;30.8833;3.1027;6.61814;7.59549;38.0483;34.9;26.8074;71.6
07:00;24.0655;2.78147;19.5579;8.17629;27.2;26.366;8.94728;37.6
08:00;27.0604;3.23204;29.9629;11.23;24.4991;19.6;11.1018;44
09:00;12.1842;3.61755;69.7654;19.2888;21.3478;11.5;1.51828;14.5
10:00;13.3118;4.02799;82.8169;28.7522;24.3789;12.1;1.6939;15.9
11:00;11.7968;3.80791;103.011;40.7992;24.0562;9.9;1.12374;13.5
12:00;11.1629;4.04944;113.61;54.2438;16.5548;8.5;0.834852;12.4
13:00;12.5004;4.80281;118.824;68.0208;18.9293;6.4;0.698028;13.6
14:00;11.6507;4.29885;127.128;83.0845;19.9375;6.1;0.456941;12.5
15:00;11.3898;4.21519;133.473;97.3239;17.2163;5.9;0.482574;12.2
16:00;11.1225;4.41118;135.22;110.481;12.4954;11.2;0.131682;11.3
17:00;12.2294;3.51909;127.483;117.696;11.7049;3.6;0.513749;13
18:00;15.2493;3.78744;122.865;122.702;12.0684;3.3;0.561551;16.1
19:00;21.9246;3.4449;112.937;123.942;15.1223;3.3;0.386278;22.5
20:00;51.6377;4.08363;73.6464;118.947;12.8227;6.7;1.90589;54.5
21:00;63.3548;3.60194;48.927;110.21;21.4225;11.5;3.20554;68.3
22:00;77.1311;3.63269;28.693;97.9055;23.3603;12.1;14.0957;98.5
23:00;54.7139;3.53546;46.6585;87.0537;21.1755;15.4;32.4851;104.1
