CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;36.986;7.05597;3.49874;8.23875;72.7209;69.7;9.58632;51.6
01:00;35.0448;6.36191;3.85432;5.58677;83.5015;72.6;16.9699;60.8
02:00;34.3719;4.91703;3.43192;4.94616;64.921;58.6;16.5643;59.6
03:00;33.3649;5.81316;2.4961;4.27075;62.201;53.2;10.7786;49.8
04:00;30.2696;5.15567;2.93203;3.7612;53.0159;50;6.1006;39.6
05:00;30.055;5.67152;2.66697;3.63909;59.4796;53.8;19.2551;59.4
06:00;30.9165;5.96605;2.61435;3.46064;49.1677;45.9;28.9834;75
07:00;29.8628;5.70813;2.72375;3.12826;50.4654;43.3;21.7234;62.9
08:00;43.4098;7.72122;3.21622;2.97668;53.4248;48.9;134.499;247.8
09:00;37.2404;8.71157;5.75547;3.2296;58.3793;55;82.2802;162.3
10:00;33.1774;10.7076;9.1761;3.94762;66.9109;56.1;35.6344;87.3
11:00;43.2956;10.0512;6.9778;4.50784;72.8091;65.2;62.588;138.5
12:00;34.331;13.7608;16.2578;6.17356;57.1683;53.5;20.0199;64.7
13:00;29.2435;12.0563;32.1893;9.86385;52.9851;50.3;12.5743;48.4
14:00;32.6803;8.50581;38.7966;14.3866;50.8169;50.1;9.60952;47.3
15:00;36.6545;6.85479;37.0451;18.6768;58.9089;47.5;6.52251;46.6
16:00;;;29.8385;22.0046;50.6069;44.6;;
17:00;39.7558;6.918;25.0702;24.4189;56.4331;52.5;7.07078;50.6
18:00;43.8879;6.9197;17.261;25.4295;56.5123;54.5;4.99955;51.5
19:00;51.8433;7.54147;4.96121;25.1775;65.0737;64.2;13.734;72.6
20:00;50.1295;8.15658;4.14853;23.6638;77.5651;74.2;18.5969;78.4
21:00;45.6182;7.48344;3.65783;20.0974;80.163;66.2;16.4801;70.7
22:00;42.7146;7.35835;3.74956;15.7165;71.154;63.5;9.92301;57.7
23:00;39.9443;7.34122;3.56295;11.5312;78.7286;70.2;9.92543;54.9
