CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;34;3;32;8;3;2;38
01:00;48;2;6;10;3;12;66
02:00;4;3;45;24;13;0;4
03:00;5;3;39;24;12;0;5
04:00;6;2;34;30;12;0;6
05:00;7;2;33;37;14;0;7
06:00;9;3;29;34;19;1;10
07:00;14;2;24;39;22;1;16
08:00;16;3;22;38;19;1;18
09:00;17;2;22;30;20;3;22
10:00;14;2;32;27;17;3;18
11:00;12;3;41;26;13;2;15
12:00;9;2;52;20;12;2;12
13:00;6;2;66;18;14;0;6
14:00;6;2;77;14;11;0;6
15:00;5;3;87;14;11;0;5
16:00;6;3;92;12;10;0;6
17:00;12;3;87;15;8;1;13
18:00;11;3;85;15;;0;11
19:00;25;2;66;17;10;0;25
20:00;60;3;21;21;12;12;77
21:00;23;3;50;13;6;2;25
22:00;13;2;64;9;3;1;14
23:00;28;2;53;8;3;2;31
