CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;19;4;66;18;14;0;20
01:00;13;4;66;9;8;0;14
02:00;33;4;4;50;33;24;70
03:00;37;4;4;43;34;5;44
04:00;29;4;10;36;30;2;33
05:00;30;4;4;36;25;12;50
06:00;33;4;3;35;31;29;78
07:00;33;4;3;39;32;42;99
08:00;23;5;14;39;27;12;42
09:00;19;7;38;;22;7;30
10:00;21;10;48;33;21;5;29
11:00;22;19;61;37;24;5;29
12:00;21;27;71;43;28;2;26
13:00;20;21;89;41;26;1;22
14:00;24;19;94;39;27;0;25
15:00;26;14;95;37;22;2;30
16:00;53;5;49;31;22;10;68
17:00;69;7;24;31;20;15;92
18:00;55;6;33;32;19;8;68
19:00;44;5;43;25;22;8;57
20:00;25;5;54;27;18;2;29
21:00;42;7;36;31;18;5;51
22:00;27;6;54;26;16;1;30
23:00;19;5;70;18;14;0;19
