CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Ozon 8h;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;53.3451;5.10296;9.78826;47.0552;44.8941;36.5819;80.9061;176.3
01:00;50.5314;5.33212;3.64255;38.9601;45.6026;45.3116;106.312;212.1
02:00;37.837;4.59011;4.06466;30.719;49.382;49.091;92.101;177.8
03:00;31.8647;4.41537;3.87625;21.3639;40.2083;39.9173;93.1114;173.4
04:00;30.8694;3.9924;10.9696;13.5628;35.0418;34.7508;34.4304;83.2
05:00;33.0253;4.10307;4.09071;9.39285;45.3363;35.3831;72.1452;142.7
06:00;34.4074;4.14718;6.35392;6.4962;35.5055;35.2145;47.3292;106.3
07:00;24.496;5.02483;13.2101;6.99951;33.2913;33.0003;11.3647;41.8
08:00;28.5972;5.91505;15.7964;7.75052;34.1198;33.8288;22.0341;62.1
09:00;28.1578;4.75341;27.3906;10.719;30.5579;24.9414;17.1823;54.3
10:00;14.9894;3.80897;61.6265;17.9143;15.9566;10.7597;6.39711;24.7
11:00;4.56941;3.06458;85.95;28.1735;12.5858;3.9;1.43648;6.8
12:00;4.38608;3.10178;91.5543;38.2466;18.4891;3.9;1.22864;6.3
13:00;5.11515;2.97982;94.8183;49.5875;12.675;3.9;1.29376;7.1
14:00;4.71076;3.10545;100.109;61.3069;18.3105;3.9;0.952572;6.2
15:00;5.31164;3.0507;103.612;72.6071;13.4188;6.15456;1.54627;7.7
16:00;7.81222;3.11238;102.089;83.3937;17.1268;5.69764;1.7058;10.4
17:00;9.3822;2.83754;103.375;92.8918;17.1628;3.9;1.87433;12.2
18:00;12.266;3.51809;102.29;97.9747;18.8156;3.9;2.47594;16
19:00;11.4451;2.99641;100.121;99.7461;19.4019;5.39912;0.756169;12.6
20:00;27.0493;3.87716;77.3393;97.9692;17.6657;6.18483;0.985133;28.5
21:00;40.41;4.19379;57.534;93.3087;32.8625;17.5793;1.12715;42.1
22:00;39.4381;4.37178;55.5645;87.7406;37.3454;20.9011;1.43197;41.6
23:00;81.3966;6.20202;16.7008;76.8767;47.9955;43.218;117.089;259.4
00:00;82.1862;6.23849;3.93;64.6068;54.6143;49.4733;119.361;263.6
01:00;72.5192;5.95049;3.52103;52.1251;43.6161;37.0889;101.599;226.9
