CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;61;3;2;42;43;112;233
01:00;53;3;2;37;25;81;175
02:00;51;1;;24;21;33;100
03:00;55;1;4;33;25;32;103
04:00;60;1;5;28;20;52;139
05:00;38;1;16;25;17;18;66
06:00;46;3;20;26;22;20;75
07:00;29;3;15;21;14;12;46
08:00;29;3;14;22;16;17;54
09:00;;4;15;;;;
10:00;19;6;23;34;20;13;38
11:00;16;;35;28;16;8;27
12:00;15;2;51;22;12;4;20
13:00;11;3;64;15;9;3;15
14:00;7;2;79;19;6;2;9
15:00;8;1;85;9;7;1;9
16:00;28;1;63;9;6;6;37
17:00;57;1;45;11;3;13;77
18:00;61;1;36;11;8;14;82
19:00;76;3;22;17;15;28;119
20:00;66;3;24;17;14;20;97
21:00;77;3;12;27;24;29;121
22:00;90;3;3;37;27;93;231
23:00;82;3;2;37;34;121;266
