CZAS;Dwutlenek azotu;Dwutlenek siarki;Ozon;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenki azotu
00:00;35;1;10;23;14;14;56
01:00;32;1;9;15;15;8;45
02:00;52;2;6;17;12;23;87
03:00;49;1;4;21;17;21;82
04:00;41;1;5;24;15;15;64
05:00;38;1;5;25;16;18;65
06:00;39;2;6;32;18;33;89
07:00;;;8;30;18;;
08:00;24;3;;18;13;13;44
09:00;19;3;37;19;5;8;31
10:00;22;4;43;14;3;5;31
11:00;25;3;41;16;5;5;33
12:00;31;3;39;18;;6;40
13:00;26;2;47;;;5;35
14:00;21;1;56;30;;3;26
15:00;20;3;62;26;9;3;25
16:00;21;2;68;21;12;3;26
17:00;23;;65;21;8;3;28
18:00;26;1;52;22;15;4;32
19:00;32;3;41;22;15;13;52
20:00;61;2;6;30;17;39;121
21:00;56;2;6;32;15;32;105
22:00;48;1;5;27;17;24;85
23:00;36;1;9;22;16;17;62
